"IndividualId","Gender","RaceIndex","Population Name","Organism|Weight [kg]","Organism|BMI [kg/dm²]","Organism|Age [year(s)]","Organism|Gestational age [week(s)]","Organism|Ontogeny factor (alpha1-acid glycoprotein)","Organism|Ontogeny factor (albumin)","Organism|Height [dm]","Organism|Hematocrit","Organism|VenousBlood|Volume [l]","Organism|ArterialBlood|Volume [l]","Organism|Bone|Specific blood flow rate [l/min/kg organ]","Organism|Bone|Volume [l]","Organism|Brain|Volume [l]","Organism|Brain|Specific blood flow rate [l/min/kg organ]","Organism|Fat|Volume [l]","Organism|Fat|Vf (neutral lipid)-PT","Organism|Fat|Vf (lipid)","Organism|Fat|Vf (phospholipid)-PT","Organism|Fat|Fraction interstitial","Organism|Fat|Vf (water)-PT","Organism|Fat|Vf (water)","Organism|Fat|Vf (neutral lipid)-WS","Organism|Fat|Vf (neutral lipid)-RR","Organism|Fat|Vf (neutral phospholipid, plasma)-WS","Organism|Fat|Vf (neutral phospholipid)-RR","Organism|Fat|Vf (extracellular water)-RR","Organism|Fat|Vf (water)-WS","Organism|Fat|Vf (intracellular water)-RR","Organism|Fat|Specific blood flow rate [l/min/kg organ]","Organism|Gonads|Volume [l]","Organism|Gonads|Specific blood flow rate [l/min/kg organ]","Organism|Heart|Volume [l]","Organism|Heart|Specific blood flow rate [l/min/kg organ]","Organism|Kidney|Volume [l]","Organism|Kidney|Hill coefficient for GFR","Organism|Kidney|Hill coefficient for aging GFR","Organism|Kidney|GFRmat [l/min]","Organism|Kidney|Aging half-time [year(s)]","Organism|Kidney|Age of aging onset [year(s)]","Organism|Kidney|TM50 for GFR [week(s)]","Organism|Kidney|Maximal decreasing rate factor","Organism|Kidney|Specific blood flow rate [l/min/kg organ]","Organism|Lumen|Effective surface area variability factor","Organism|Lumen|Stomach|Distal radius [dm]","Organism|Lumen|Stomach|GET_beta (Weibull function) variability factor","Organism|Lumen|Stomach|Gastric emptying time [min]","Organism|Lumen|Stomach|GET_alpha (Weibull function) variability factor","Organism|Lumen|Stomach|Length [dm]","Organism|Lumen|Stomach|Proximal radius [dm]","Organism|Lumen|Duodenum|Effective surface area enhancement factor","Organism|Lumen|UpperJejunum|Effective surface area enhancement factor","Organism|Lumen|LowerJejunum|Effective surface area enhancement factor","Organism|Lumen|UpperIleum|Effective surface area enhancement factor","Organism|Lumen|LowerIleum|Effective surface area enhancement factor","Organism|Lumen|Caecum|Effective surface area enhancement factor","Organism|Lumen|ColonAscendens|Effective surface area enhancement factor","Organism|Lumen|ColonTransversum|Effective surface area enhancement factor","Organism|Lumen|ColonDescendens|Effective surface area enhancement factor","Organism|Lumen|ColonSigmoid|Effective surface area enhancement factor","Organism|Lumen|Rectum|Effective surface area enhancement factor","Organism|Stomach|Volume [l]","Organism|Stomach|Specific blood flow rate [l/min/kg organ]","Organism|SmallIntestine|Small intestinal transit time [min]","Organism|SmallIntestine|Volume [l]","Organism|SmallIntestine|Specific blood flow rate [l/min/kg organ]","Organism|LargeIntestine|Large intestinal transit time [min]","Organism|LargeIntestine|Volume [l]","Organism|LargeIntestine|Specific blood flow rate [l/min/kg organ]","Organism|Liver|Volume [l]","Organism|Liver|Specific blood flow rate [l/min/kg organ]","Organism|Lung|Volume [l]","Organism|Lung|Fraction vascular","Organism|Muscle|Volume [l]","Organism|Muscle|Vf (neutral lipid)-PT","Organism|Muscle|Vf (lipid)","Organism|Muscle|Vf (protein)","Organism|Muscle|Vf (phospholipid)-PT","Organism|Muscle|Vf (water)-PT","Organism|Muscle|Vf (water)","Organism|Muscle|Fraction interstitial","Organism|Muscle|Vf (neutral lipid)-WS","Organism|Muscle|Vf (neutral lipid)-RR","Organism|Muscle|Vf (neutral phospholipid, plasma)-WS","Organism|Muscle|Vf (neutral phospholipid)-RR","Organism|Muscle|Vf (protein)-WS","Organism|Muscle|Vf (extracellular water)-RR","Organism|Muscle|Vf (water)-WS","Organism|Muscle|Vf (intracellular water)-RR","Organism|Muscle|Specific blood flow rate [l/min/kg organ]","Organism|Pancreas|Volume [l]","Organism|Pancreas|Specific blood flow rate [l/min/kg organ]","Organism|PortalVein|Volume [l]","Organism|Skin|Volume [l]","Organism|Skin|Specific blood flow rate [l/min/kg organ]","Organism|Spleen|Volume [l]","Organism|Spleen|Specific blood flow rate [l/min/kg organ]","CYP1A2|Ontogeny factor","CYP1A2|Ontogeny factor GI","CYP2D6|Ontogeny factor","CYP2D6|Ontogeny factor GI","CYP1A2|Reference concentration [µmol/l]","CYP1A2|t1/2 (liver) [min]","CYP2D6|Reference concentration [µmol/l]","CYP2D6|t1/2 (liver) [min]"
61,2,0,Population based on de Vries,52.262500716248,0.228279981895385,18.7172179663168,40,0.831458180872979,1.01500789789537,15.1307751858099,0.41,0.600030976751444,0.254007830805015,0.0354169333713419,7.36628806921007,1.41204907905731,0.524069665762655,18.3180423554012,0.738005179461444,0.747347017176145,0.00186836754294036,0.205131128134733,0.243183579388626,0.202652982823855,0.859449069752567,0.796858757064065,0.00189078795345565,0.00149469403435229,0.182387684541469,0.040530596564771,0.0121591789694313,0.0297989693933306,0.0084333330839875,0.144735817524645,0.219895870046143,0.97516320305534,0.468273898734966,14.4229157234909,1.5,0.137789024533517,59,30,45.9860106082076,0.9,2.72932584081398,0.873618302550533,0.495389103075568,0.771534581169102,22.4208965593006,2.26944574012383,1.98157145601165,0.495389103075568,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.121495272244179,0.411483183313095,166.862398464958,0.551378974379495,1.08842402311452,2541.42873606991,0.3449820816809,0.841623729161507,1.66903040307301,0.213823300341863,0.593804981561337,0.53,17.47302763932,0.0238,0.013,0.177,0.0072,0.76,0.811,0.175043709378244,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0339578872272991,0.198418697431469,0.387322834207462,0.624875743152876,1.86815927521656,0.136446318865651,0.170306235097988,0.776973830205608,0.877277684779465,0.580132809674732,1.26374622748097,0.8637837157249,1.8,2511.62696075762,0.4,3060
62,2,0,Population based on de Vries,46.6730927571274,0.203747080544355,93.8575326436467,40,1.02849964676934,1.21833433155472,15.1351800851165,0.41,0.665543894554544,0.293476278564243,0.0332008138699857,6.66484156086537,1.22408232863387,0.410559276068081,19.1352053915761,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0267465120111419,0.00512210943486996,0.0979516338860863,0.55353220778758,1.02259489343119,0.173735171473998,15.157850932552,1.5,0.0706313242117493,59,30,45.2724052601048,0.9,1.55762088380861,0.926366309627813,0.5,0.882863014743762,24.2608388733024,1.97118453740252,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.149733262895925,0.170997574171952,78.3707861462298,0.67024095178348,0.441441684218065,2652,0.493983037852984,0.346112165019742,1.7064944953725,0.153940097427764,0.50496223185325,0.53,11.4481044257049,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0320657283537109,0.154229667409389,0.217189614005438,0.619709004519167,2.15994003799593,0.103156732449966,0.0501566988492686,1.01275618975112,1.2694721526874,2.9432558538193,2.76076854690585,1.00218482813352,1.8,654.402041959358,0.4,3060
63,2,0,Population based on de Vries,77.2183518951771,0.332004569568036,65.8001231336035,40,1.29852631475607,0.963754189933544,15.2506457590917,0.41,0.691067945975622,0.328552390300776,0.0316154892101479,7.69407743813494,1.20632748315547,0.486362902512659,42.9875657178504,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0238240377833991,0.00495388469656093,0.0948430800278923,0.282770689629944,0.980887056564158,0.493105953946057,14.6797603532116,1.5,0.0792915214018589,59,30,43.9960058492582,0.9,2.04069580873311,1.17802299811249,0.5,0.891950907025905,21.2755093303577,0.583213122789522,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.15342755662208,0.300545101453464,105.100315212081,0.639964982381968,0.665562681353957,2652,0.464907561778365,0.532189526417413,1.16374193433758,0.167389385423602,0.918687269796094,0.53,16.1204240643116,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0317001758558713,0.0830027461881705,0.285198550691332,0.815690677766643,3.02840462592472,0.118306896151438,0.141678972380103,0.734485435323159,0.831455759318057,0.875599462540614,3.53030429479522,0.431184371213511,1.8,2234.17862141849,0.4,3060
64,2,0,Population based on de Vries,55.2167707705973,0.211953677405468,86.9599496419355,40,1.69076896326238,1.26702132639383,16.1404271568345,0.41,0.652101917927385,0.306217363871651,0.0337460119117664,7.75701305886857,1.2817396966751,0.436773283351137,23.0593258930407,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0246987387366703,0.00547892245761394,0.0874152383389629,0.515662566297057,1.09028758538896,0.230580876084569,14.9743652090781,1.5,0.112472473402766,59,30,43.139262045133,0.9,1.6428047870867,1.56068611980727,0.5,0.809132144564941,27.0627436334902,1.32647065437018,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.231157224501745,0.207826294451886,96.3728025082791,0.721135356062884,0.501544579771232,2652,0.406554414092368,0.45838292102635,1.64100623725484,0.143697832035866,0.752005228263889,0.53,13.9295114305637,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0340666449485639,0.0868301161534199,0.274244073466237,0.72648014415647,2.75579478615717,0.114335016028597,0.158175538168215,0.916374531856969,1.89585789419759,0.709179534664578,0.774176978111943,0.251317030009687,1.8,2174.21614621419,0.4,3060
65,2,0,Population based on de Vries,69.8439264540311,0.272393444782927,14.6524762803002,40,0.683932228001018,1.09878044456588,16.012752726322,0.41,0.591894137996949,0.241221356548178,0.0342275186315753,8.04384564999957,1.33813882364894,0.508920751448519,32.9113143897387,0.720188640653593,0.7293049525606,0.0018232623814015,0.2206950474394,0.26483405692728,0.2206950474394,0.83870069544469,0.77762140566774,0.00184514152997832,0.0014586099051212,0.19862554269546,0.0441390094878799,0.013241702846364,0.0304027010077901,0.00623161767752983,0.171172150362917,0.338292976909339,0.97541582071621,0.353815222955872,14.9370181056024,1.5,0.162601112759063,59,30,44.5216024630622,0.9,2.71961908892439,0.602627470390302,0.490137595250424,1.09150358565967,18.2328892104965,0.231239362972248,1.96057385623889,0.490137595250424,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.15114963370335,0.405295534814742,120.290926399712,0.538628229621747,1.08549381943874,2505,0.26357600618217,0.887677249827855,1.69641997539094,0.209697484575314,0.846909875430384,0.53,19.2798866180806,0.0238,0.013,0.177,0.0072,0.76,0.811,0.184170284636398,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0328468335568975,0.102983081745344,0.417906983065108,0.696152729261887,2.26056505275315,0.150201900337525,0.18290107638651,0.843857407537451,1.14404961059207,1.16613670308749,0.600073237814471,1.02565707449789,1.8,2870.39925457176,0.4,3060
66,2,0,Population based on de Vries,67.7224417078381,0.242379444640844,47.5937025843159,40,0.701556616987671,0.807292048357912,16.7154630162898,0.41,0.765781409061563,0.358499173520588,0.0337654704161446,9.49997411632626,1.36423162059961,0.503227245611698,23.1325644620475,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0262652746259706,0.00786159283670113,0.0852907706894072,0.356016787939512,0.85642989151223,0.575452461022537,14.8027132611398,1.5,0.132803888003277,59,30,45.5173056580322,0.9,2.32479986062729,1.97410019075433,0.5,1.31478965672248,17.369509307382,0.663960499487694,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.167330963323911,0.337510413305684,200.010460249031,0.692318467955051,0.90740692503266,2652,0.370465229049817,0.669355855930854,1.97119898093082,0.189046328949139,1.35478801476134,0.53,22.8004137833493,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0342445833844593,0.266701434914089,0.320044989518779,0.903327834123901,3.02108089079971,0.10440623638795,0.114434485275865,0.920518726360139,0.816089946958487,0.330932035895438,0.652173115675596,3.51301912853165,1.8,3739.30025937185,0.4,3060
67,2,0,Population based on de Vries,53.3064589142989,0.236893902463179,80.3353631311727,40,1.2807284423669,0.811543539712307,15.0007500863952,0.41,0.71709019219356,0.281525162918785,0.0321202041162943,6.91130411177056,1.23338347545127,0.412785412628261,22.771174817849,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0276356434833366,0.00497130981599523,0.0857068158583828,0.416054106459878,1.12510193035362,0.379114311183615,15.2611755747965,1.5,0.100320523765177,59,30,45.3879869269874,0.9,1.79945833166115,3.11169928878664,0.5,1.32396668383026,17.3250124055024,4.45709240847616,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.154238063418119,0.206447879408686,236.313862644237,0.55784323809741,0.658986143668261,2652,0.403263996404147,0.401040582240657,1.42018700837178,0.162688961015124,1.1879779526326,0.53,13.5156535082387,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0311297269824321,0.102399619746173,0.304597481108692,0.748388435210166,2.41915300819515,0.109472143827247,0.0827365963419901,0.722537631933755,1.86160990633194,1.51331268423602,1.94228971075064,0.387643135971125,1.8,4689.70160390162,0.4,3060
68,2,0,Population based on de Vries,58.222726860237,0.254064840784793,77.5833245262426,40,1.08501425635721,1.00985293873314,15.1381912129301,0.41,0.751837275712622,0.293250955631299,0.0325683011910163,6.99717307346819,1.16151288335301,0.449082340817194,29.3602681185851,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0253972728353417,0.00537388890839988,0.0891396341311723,0.29805337273865,1.09484537390894,0.305626874926838,14.6599541819506,1.5,0.119290432232679,59,30,43.1729514382583,0.9,1.64840312595865,0.35951072987821,0.5,0.938066783839268,19.1703969360611,1.12008046898388,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.171996938739195,0.229617951606512,115.960413875817,0.696551088522239,0.599022400629408,2652,0.430124883833153,0.438514277977107,2.01290310951226,0.182503213461685,1.01162738691574,0.53,11.1915791793226,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0313039504338843,0.14730027826331,0.301228620289591,0.769405919181491,2.4953071346992,0.112991377744536,0.122834497923736,0.737844004194001,0.948799393645445,1.54892875906368,1.33147235643993,10.4070419355986,1.8,3627.24466653386,0.4,3060
69,2,0,Population based on de Vries,58.2671693412724,0.197001447183949,25.2921029577461,40,0.573355657699782,1.13039608955247,17.1979725678099,0.41,0.702801713325209,0.291705164235391,0.0318603070082879,9.91459482830108,1.30513631161689,0.498183998451942,16.6799546273692,0.76830444113028,0.778029813802815,0.00194507453450704,0.178831588169016,0.206364223436622,0.171970186197185,0.894734285873237,0.829574288967251,0.00196841542892112,0.00155605962760563,0.154773167577467,0.034394037239437,0.0103182111718311,0.0250966196596422,0.0127943301677348,0.11524742739045,0.402349620061942,0.891457089963645,0.302668395076601,15.1069385542921,1.5,0.111302155861008,59,30,43.8142231860385,0.9,2.78846336689142,1.196132156415,0.498076039408732,1.15272341253504,13.5122727731565,3.59756260227518,1.99231043483099,0.498076039408732,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.139251505304716,0.35138752173467,99.9058194133703,0.517676269271018,1.00303642205529,2605.86260898591,0.391514367618175,0.72396910798576,1.45175078870611,0.197560841917429,0.944354862403148,0.53,21.6637630531065,0.0238,0.013,0.177,0.0072,0.76,0.811,0.166277196056339,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0339819054880181,0.157537764355224,0.360326239997954,0.746174659096026,2.45254212740871,0.114451362468447,0.190598953848713,0.838209751603752,0.923406988040163,0.684761136090013,0.674615928365575,0.28783913174384,1.8,3461.09892538196,0.4,3060
70,2,0,Population based on de Vries,46.7191554048563,0.229337687566493,98.50768805412,40,0.669408171017522,0.953411759859775,14.2728196094718,0.41,0.538312813566983,0.251546631938358,0.0317618727714937,5.92671644787069,1.10035620278977,0.434818959495692,22.4223837644692,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0260064162059484,0.00491451769358304,0.0898583107814882,0.346137529150421,1.12015038459697,0.224378494887308,14.4434053268689,1.5,0.085059536578842,59,30,43.5641308799419,0.9,1.16187354436726,1.04244714752784,0.5,0.863851543716588,18.0208089787965,2.78704706901698,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.173508040661763,0.162262079748464,112.941689154372,0.645233627272678,0.438766718129733,2652,0.311984682723618,0.352155238255595,1.07989630608706,0.143881251013061,0.598888759906878,0.53,10.1060474671006,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0312006515254344,0.100342680339519,0.227540940355957,0.592569557409704,2.24078945570079,0.111226725016405,0.0551484252873134,1.09882397139775,0.759412160477631,1.89553669085273,0.796123015428466,1.13930330735974,1.8,185.807787273187,0.4,3060
71,2,0,Population based on de Vries,70.3203428407393,0.30728175733944,82.0209770379686,40,0.925441011124579,0.909471473136819,15.1276720439003,0.41,0.670168526656715,0.305392698553536,0.0330871954654791,6.91085744142625,1.24926728438763,0.423672591224007,39.7024888955371,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0252471730263761,0.00509367091383042,0.091604782041244,0.351101557570346,1.06165169337503,0.246902531214951,15.011014184828,1.5,0.107700136224187,59,30,42.8821394217097,0.9,1.7251586753154,1.51531852447812,0.5,1.22760423072372,22.7821327490061,1.12474119542682,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.202518234085607,0.223365312109504,159.733754771641,0.852858863778701,0.53418100475422,2652,0.39964788410621,0.438836425007691,1.49048139766302,0.154676630462934,0.72260485828173,0.53,13.2403022583365,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.030165597490192,0.144396544909633,0.29859852584263,0.682232287102723,3.00241155009884,0.100843597144382,0.141616356116036,0.827698477675861,0.682292013372978,1.22784534887329,0.485133232656739,0.898593756126578,1.8,2248.02653302033,0.4,3060
72,2,0,Population based on de Vries,58.1472366592899,0.246921563142262,87.2363820146939,40,1.11783900913403,0.896544620315784,15.3456409103567,0.41,0.637023296469586,0.307329840667269,0.029657708725924,6.88695448347499,1.13444062988657,0.40805011324855,26.9070745673681,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0235126312577944,0.00547160128874423,0.0895191662580427,0.516871472176006,1.10697181566372,0.348962804818847,15.2309983028225,1.5,0.11603707517693,59,30,42.7448014038379,0.9,1.68021920017226,1.61834117804429,0.5,0.773364361782721,13.9209576957602,2.22575940588844,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.161003492331632,0.191743801984625,159.082898812696,0.604799364914889,0.531240956925129,2652,0.454015196632258,0.410555996279305,1.54263057902029,0.167248425002039,0.890614039222461,0.53,14.2362259909907,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0315687180861141,0.0904009628905341,0.30216134949203,0.696752567177502,2.63583476042647,0.106448388925672,0.0908310095330798,0.881932796122306,1.27053183519803,1.29157817828578,1.88209150424186,1.88304930771372,1.8,2934.50261653792,0.4,3060
73,2,0,Population based on de Vries,38.2690140865178,0.203305527310564,88.0557055529466,40,1.0439507676701,1.21302712617043,13.7198399106957,0.41,0.626053273270851,0.25296708289197,0.03193548955718,5.53369605785834,1.20197816139114,0.400917145514612,13.562771210283,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0267376739898546,0.00495410528987537,0.0867325382849881,0.382554619443839,1.13147243972409,0.451413527394893,15.0758306348061,1.5,0.140748835563653,59,30,45.2535289990641,0.9,1.63274151675392,0.719903773037625,0.5,1.03502654524716,18.5081434089682,0.699373778519684,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.171785364107852,0.20015404715323,71.7650554093753,0.679507266205054,0.504433707893259,2652,0.394653212071701,0.394900957270767,0.99005579991107,0.154549159102732,0.777201809472951,0.53,10.4628206479443,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0334040644741617,0.107091014145228,0.248013886616677,0.644606729089926,1.92578871746446,0.103754819432099,0.0991154882812916,0.978823761417738,0.907514453251643,0.997885912957644,2.9501030430359,1.08394263166275,1.8,1166.97589947861,0.4,3060
74,2,0,Population based on de Vries,41.4412724009944,0.165832845850686,19.6046142464525,40,1.38765667066032,1.30164495617499,15.8081578498,0.41,0.721982626461658,0.262710005131056,0.0388106447091245,8.05958472903308,1.43097998152187,0.502831030249568,7.73454145426305,0.742094597319069,0.751488199816778,0.00187872049954195,0.20158154301419,0.238214160219866,0.198511800183222,0.864211429789295,0.80127429305464,0.00190126514553645,0.00150297639963356,0.178660620164899,0.0397023600366443,0.0119107080109933,0.0264706429902361,0.00837829403981751,0.145961218297377,0.210380510285736,0.924924560560898,0.415924961108506,15.4833255015127,1.5,0.116902722736393,59,30,45.6319316292682,0.9,2.83244962838394,1.33460485075819,0.495751752355384,0.713623892932569,19.5140956184003,0.193830921681542,1.98302086993587,0.495751752355384,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.149618313096966,0.382952511768272,81.1250168071171,0.637681694035419,0.982635731288485,2550.12521961523,0.382424585503437,0.776425395144222,1.55640043792694,0.227057747470114,0.838711662685753,0.53,16.0193944635327,0.0238,0.013,0.177,0.0072,0.76,0.811,0.173860514338063,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0313859567475989,0.102190507504994,0.391894190414687,0.669863107393168,1.96322282862824,0.12975736110532,0.27728223884203,0.775209712861629,1.12712105661175,0.664945673955324,1.50310508344837,0.600546766412384,1.8,1941.3978340858,0.4,3060
75,2,0,Population based on de Vries,59.5244752773046,0.234829257333179,31.7367823476609,40,1.0495262513734,1.04403889424384,15.9210492405046,0.41,0.681363190295798,0.310336154165724,0.028248858723807,8.7021894685131,1.39364250544416,0.480987301282289,20.009359834362,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0265235312846657,0.0128334407954816,0.0792379268599031,0.198613085985143,0.98358951984868,0.251553117355647,14.6168187082773,1.5,0.0961219314485874,59,30,46.4036453581577,0.9,2.5972992193278,0.568814370905562,0.5,0.690954530871221,18.6306183867722,0.943790565633192,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.192870593280272,0.356796211067382,123.559615372596,0.615902094112557,0.990410249835049,2652,0.383633481439626,0.700690665440173,1.52899412375681,0.205187558072329,0.976146307221087,0.53,20.7336479060387,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0304436002293429,0.0997084100407824,0.322687331223751,0.762515843610974,2.5993410408396,0.112614130395763,0.0718246800472019,0.801601731913751,1.37773222116792,1.05841926851482,0.243494116090818,0.509506841943392,1.8,3435.32385648054,0.4,3060
76,2,0,Population based on de Vries,58.0809979623301,0.276064291285585,77.5390655629053,40,0.732024264323778,0.837479967496374,14.504805770066,0.41,0.689369158354785,0.299627553354032,0.0305965627539155,6.5128347072467,1.28294055601886,0.465761503595927,29.4884742705716,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.028890197552547,0.00501487244360524,0.0966036254662455,0.449397315463667,0.945263742512649,0.367409646412583,15.4986693805758,1.5,0.08904778471206,59,30,44.0166423222483,0.9,1.85990190738929,0.644821791886074,0.5,1.18330959243251,11.9559919690702,0.557738836723112,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.156111996679273,0.215346015251795,173.585764483711,0.534862441930966,0.608474580291042,2652,0.41284661955243,0.413396375347037,0.944305425604891,0.177877367190647,0.705540741179231,0.53,12.6879404984048,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0311154254715552,0.114063053778061,0.296459773917696,0.716060982596067,2.61975030897478,0.108927746101867,0.0944478137639083,0.764705490752645,1.42157127168575,1.20457031066236,1.59196277233336,1.0498302436976,1.8,2726.16714003553,0.4,3060
77,2,0,Population based on de Vries,70.6544286064231,0.285904708484664,77.0540471081874,40,1.64312572045705,1.28667714798218,15.7202352335181,0.41,0.703922805155496,0.306751020836925,0.0337450268827029,7.60662400154276,1.20745798733304,0.442302580413364,38.3640934481654,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0283313857598612,0.00524836433828657,0.0905616852358898,0.569487552648899,1.05630015154595,0.247175397888761,14.9063327951762,1.5,0.115757112599704,59,30,45.657990207927,0.9,1.87007072527282,0.835137379566845,0.5,1.20439663390613,9.09790151416347,0.898531679033657,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.213186873673797,0.221622845767971,131.597837956844,0.637151311678487,0.621023675546835,2652,0.395738638994081,0.420986021708485,1.40272879728747,0.159516921524324,0.506039552714254,0.53,14.4599388284887,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0331617274745645,0.166419181381155,0.2771166255019,0.782617645100323,2.9088034108838,0.113517969997333,0.171043788311526,0.706862336738525,1.13294209444009,0.929293382034952,1.27436307220819,1.97856362615512,1.8,1765.37440026883,0.4,3060
